user_id,label
10000027237,0.0
10000013023,0.0
10000077395,0.0
10000056047,0.0
10000017853,0.0
10000001811,0.0
10000021447,0.0
10000069940,0.0
10000091273,0.0
10000035139,0.0
10000090055,0.0
10000097161,0.0
10000086085,0.0
10000079782,0.0
10000063401,0.0
10000090709,0.0
10000045022,0.0
10000073571,0.0
10000055293,0.0
10000083057,0.0
10000042031,0.0
10000094515,0.0
10000078211,0.0
10000054324,0.0
10000104783,0.0
10000090473,0.0
10000012248,0.0
10000073156,0.0
10000092080,1.0
10000082489,0.0
10000041932,0.0
10000047524,0.0
10000028160,0.0
10000083879,0.0
10000025176,0.0
10000105786,0.0
10000055070,0.0
10000064556,0.0
10000027538,0.0
10000062707,0.0
10000020772,0.0
10000015460,0.0
10000088171,0.0
10000083804,0.0
10000078074,0.0
10000045142,0.0
10000010548,0.0
10000058730,0.0
10000079750,0.0
10000017123,0.0
10000054568,0.0
10000021267,0.0
10000001315,0.0
10000089487,0.0
10000016850,1.0
10000012888,0.0
10000081196,0.0
10000094822,0.0
10000052075,0.0
10000091742,0.0
10000106090,0.0
10000088424,0.0
10000011978,0.0
10000010668,0.0
10000061548,0.0
10000015890,0.0
10000045068,0.0
10000036582,0.0
10000047634,0.0
10000003521,0.0
10000101578,0.0
10000034265,0.0
10000024637,0.0
10000009714,0.0
10000013569,0.0
10000098636,0.0
10000083115,0.0
10000065867,0.0
10000098986,0.0
10000071558,0.0
10000033474,1.0
10000086815,0.0
10000029154,0.0
10000088427,0.0
10000052945,0.0
10000094650,0.0
10000102089,0.0
10000040819,0.0
10000078228,0.0
10000059330,0.0
10000047043,0.0
10000091986,0.0
10000038507,0.0
10000034639,0.0
10000027344,0.0
10000033923,1.0
10000095640,0.0
10000045203,0.0
10000041798,0.0
10000026346,0.0
10000069499,0.0
10000010826,0.0
10000021541,0.0
10000014813,0.0
10000095282,0.0
10000027975,0.0
10000057003,0.0
10000034738,0.0
10000031285,0.0
10000019319,0.0
10000046703,0.0
10000079135,0.0
10000050076,0.0
10000012884,0.0
10000048179,1.0
10000063176,1.0
10000012841,0.0
10000004015,0.0
10000082767,0.0
10000027918,0.0
10000011086,0.0
10000069809,1.0
10000054869,0.0
10000016832,0.0
10000000625,0.0
10000063149,0.0
10000088660,0.0
10000005953,0.0
10000032739,0.0
10000097403,0.0
10000063704,0.0
10000105454,0.0
10000010526,0.0
10000051992,0.0
10000068664,0.0
10000081254,0.0
10000098472,1.0
10000073395,0.0
10000072823,0.0
10000022782,0.0
10000099939,0.0
10000042843,0.0
10000049023,0.0
10000097699,0.0
10000106724,0.0
10000027954,0.0
10000046514,0.0
10000081361,0.0
10000060173,0.0
10000013584,0.0
10000052526,0.0
10000009428,0.0
10000001821,0.0
10000105217,0.0
10000064949,0.0
10000044098,0.0
10000053422,0.0
10000040973,0.0
10000093070,0.0
10000072927,0.0
10000008626,0.0
10000000321,0.0
10000082818,0.0
10000055722,0.0
10000050817,0.0
10000037293,0.0
10000017216,0.0
10000053278,0.0
10000018782,0.0
10000005187,0.0
10000022576,0.0
10000065651,0.0
10000020134,0.0
10000076463,1.0
10000016665,0.0
10000038100,0.0
10000056634,0.0
10000029953,0.0
10000028660,0.0
10000088239,0.0
10000067026,0.0
10000007869,0.0
10000092607,0.0
10000079010,0.0
10000028705,0.0
10000102122,0.0
10000096382,0.0
10000051516,0.0
10000090070,0.0
10000083535,0.0
10000019045,0.0
10000012538,0.0
10000087249,0.0
10000004167,0.0
10000087948,0.0
10000043604,0.0
10000065826,0.0
10000030419,0.0
10000029694,0.0
10000065153,0.0
10000016931,0.0
10000040972,0.0
10000006503,0.0
10000094801,0.0
10000059949,0.0
10000046257,0.0
10000074905,0.0
10000056506,0.0
10000042070,0.0
10000074899,0.0
10000087078,0.0
10000032285,0.0
10000077993,0.0
10000055011,0.0
10000093441,0.0
10000047781,1.0
10000082481,0.0
10000069395,0.0
10000017801,1.0
10000068813,0.0
10000068013,0.0
10000021732,0.0
10000010170,0.0
10000037098,0.0
10000046786,0.0
10000038367,0.0
10000056662,0.0
10000056521,0.0
10000004567,0.0
10000018698,0.0
10000036525,0.0
10000029930,0.0
10000034429,0.0
10000083924,0.0
10000088843,0.0
10000040494,0.0
10000004273,0.0
10000039175,0.0
10000030085,0.0
10000080430,0.0
10000072840,0.0
10000095720,1.0
10000091720,0.0
10000022354,0.0
10000056679,0.0
10000065019,0.0
10000091832,0.0
10000094981,1.0
10000041032,0.0
10000020834,0.0
10000012469,0.0
10000075708,0.0
10000084085,0.0
10000047704,1.0
10000022531,0.0
10000063127,0.0
10000004930,0.0
10000097227,0.0
10000055881,0.0
10000063798,0.0
10000056155,0.0
10000070290,0.0
10000044309,1.0
10000043857,0.0
10000075429,0.0
10000070521,0.0
10000003169,0.0
10000009452,0.0
10000030356,0.0
10000083251,0.0
10000021335,0.0
10000101432,0.0
10000075421,0.0
10000080324,0.0
10000091179,0.0
10000038952,0.0
10000106689,0.0
10000028647,0.0
10000093685,1.0
10000072505,0.0
10000069428,0.0
10000009248,0.0
10000030646,0.0
10000088969,0.0
10000027002,0.0
10000016907,0.0
10000065383,0.0
10000090279,0.0
10000025585,0.0
10000075794,0.0
10000016742,0.0
10000105394,0.0
10000046249,0.0
10000001463,0.0
10000085724,0.0
10000073423,0.0
10000058521,0.0
10000101648,0.0
10000035323,0.0
10000024243,0.0
10000000401,0.0
10000067811,0.0
10000054438,0.0
10000020003,0.0
10000026091,0.0
10000017919,0.0
10000058644,0.0
10000062237,0.0
10000063234,0.0
10000009409,0.0
10000082729,0.0
10000034968,0.0
10000029985,0.0
10000023003,0.0
10000071312,0.0
10000052481,0.0
10000007456,0.0
10000003394,0.0
10000055488,0.0
10000084907,0.0
10000003247,0.0
10000084461,0.0
10000011078,0.0
10000049596,0.0
10000026539,0.0
10000022351,0.0
10000087214,0.0
10000106029,0.0
10000098258,0.0
10000004791,0.0
10000020836,0.0
10000050607,0.0
10000014897,0.0
10000039547,0.0
10000071592,0.0
10000092790,0.0
10000060365,0.0
10000101291,0.0
10000098450,0.0
10000082090,0.0
10000085410,0.0
10000051466,0.0
10000050808,0.0
10000061524,0.0
10000102560,0.0
10000097260,0.0
10000073441,0.0
10000051415,0.0
10000054140,0.0
10000029308,0.0
10000037059,0.0
10000008611,0.0
10000025308,1.0
10000077972,0.0
10000011913,0.0
10000056271,0.0
10000013852,0.0
10000051736,0.0
10000013685,0.0
10000044666,0.0
10000071900,0.0
10000050183,0.0
10000007202,0.0
10000010015,0.0
10000045700,0.0
10000018494,0.0
10000024513,0.0
10000099977,0.0
10000070581,0.0
10000056025,0.0
10000019189,0.0
10000020441,0.0
10000035389,0.0
10000070853,0.0
10000070782,1.0
10000072706,0.0
10000011682,0.0
10000025412,0.0
10000051010,0.0
10000018773,0.0
10000030209,0.0
10000047446,0.0
10000086560,0.0
10000050671,0.0
10000029865,0.0
10000096746,0.0
10000083720,0.0
10000025090,0.0
10000083431,0.0
10000068286,0.0
10000101097,1.0
10000050892,0.0
10000072573,0.0
10000033368,0.0
10000019835,0.0
10000033034,0.0
10000003079,0.0
10000046174,0.0
10000098714,0.0
10000002928,0.0
10000036995,0.0
10000073348,0.0
10000079362,0.0
10000043727,0.0
10000034056,1.0
10000090569,0.0
10000074026,0.0
10000088068,0.0
10000013815,0.0
10000047957,0.0
10000067765,0.0
10000004327,0.0
10000063181,0.0
10000058636,0.0
10000047502,0.0
10000076044,0.0
10000008834,0.0
10000055272,0.0
10000037308,0.0
10000067304,0.0
10000066167,0.0
10000062637,0.0
10000099498,0.0
10000080274,0.0
10000041053,1.0
10000001724,1.0
10000008820,0.0
10000026217,0.0
10000011175,0.0
10000002956,0.0
10000091788,0.0
10000036238,0.0
10000084530,0.0
10000077036,0.0
10000031473,0.0
10000103204,0.0
10000004964,0.0
10000016397,0.0
10000088960,0.0
10000011769,0.0
10000023899,0.0
10000106566,0.0
10000004520,0.0
10000085355,0.0
10000095497,0.0
10000064506,0.0
10000094209,0.0
10000100493,0.0
10000068721,0.0
10000083730,0.0
10000015720,0.0
10000078792,0.0
10000017332,0.0
10000086910,0.0
10000000903,0.0
10000067330,0.0
10000030929,0.0
10000079678,0.0
10000071874,0.0
10000097521,0.0
10000039003,0.0
10000046123,0.0
10000100269,0.0
10000030573,0.0
10000059985,0.0
10000102762,0.0
10000007413,0.0
10000065683,0.0
10000091362,0.0
10000078109,0.0
10000002646,0.0
10000001013,0.0
10000098693,0.0
10000041888,0.0
10000085371,0.0
10000062375,0.0
10000072148,0.0
10000054193,0.0
10000057045,0.0
10000065248,0.0
10000022459,0.0
10000006325,0.0
10000042938,0.0
10000064661,0.0
10000018972,0.0
10000006519,0.0
10000044332,0.0
10000083075,0.0
10000025698,0.0
10000091021,0.0
10000091784,0.0
10000015889,0.0
10000022453,0.0
10000043129,0.0
10000104857,0.0
10000070790,0.0
10000030127,0.0
10000088691,0.0
10000034021,0.0
10000041637,0.0
10000102771,0.0
10000006516,0.0
10000069901,0.0
10000092320,0.0
10000106753,0.0
10000037792,0.0
10000104870,0.0
10000025634,0.0
10000096708,0.0
10000023163,0.0
10000020583,0.0
10000013903,1.0
10000024661,0.0
10000092998,0.0
10000104045,0.0
10000065981,0.0
10000082789,0.0
10000101317,0.0
10000055323,1.0
10000025141,1.0
10000013705,0.0
10000025037,0.0
10000058555,0.0
10000002997,0.0
10000016594,0.0
10000014804,0.0
10000009017,0.0
10000103152,0.0
10000105090,0.0
10000103412,0.0
10000099175,1.0
10000016537,0.0
10000000076,0.0
10000024738,0.0
10000006195,0.0
10000065932,0.0
10000016745,0.0
10000082587,0.0
10000044173,0.0
10000066492,0.0
10000020818,0.0
10000016174,0.0
10000049815,0.0
10000053538,0.0
10000087157,0.0
10000037937,0.0
10000066461,0.0
10000019440,0.0
10000093291,0.0
10000017172,0.0
10000102508,0.0
10000107085,0.0
10000085723,0.0
10000035272,0.0
10000090058,0.0
10000002576,0.0
10000041454,0.0
10000033180,0.0
10000011969,0.0
10000043041,0.0
10000001327,1.0
10000031395,1.0
10000028321,0.0
10000040551,0.0
10000087743,0.0
10000102992,0.0
10000032467,0.0
10000094895,0.0
10000067228,0.0
10000079365,0.0
10000058357,0.0
10000006973,0.0
10000017278,0.0
10000018866,0.0
10000051856,0.0
10000062455,0.0
10000014977,0.0
10000063661,0.0
10000022555,0.0
10000002400,0.0
10000044037,0.0
10000091551,0.0
10000003444,0.0
10000054675,0.0
10000008710,0.0
10000077467,0.0
10000022299,0.0
10000024384,0.0
10000015333,0.0
10000082432,0.0
10000001217,0.0
10000026155,0.0
10000092309,0.0
10000085919,0.0
10000002453,0.0
10000101367,0.0
10000090966,0.0
10000063829,0.0
10000103886,0.0
10000009806,0.0
10000043469,0.0
10000009130,0.0
10000039623,0.0
10000026325,0.0
10000087159,0.0
10000030426,0.0
10000068980,0.0
10000106687,0.0
10000034769,0.0
10000036403,0.0
10000084614,0.0
10000102471,0.0
10000077367,0.0
10000102862,0.0
10000057939,1.0
10000022598,0.0
10000086385,0.0
10000023089,0.0
10000014674,1.0
10000018153,0.0
10000087955,0.0
10000031912,0.0
10000095900,0.0
10000036123,0.0
10000003798,0.0
10000003648,0.0
10000082567,0.0
10000001749,0.0
10000076098,0.0
10000089165,0.0
10000056123,0.0
10000103681,0.0
10000099059,0.0
10000040400,0.0
10000082162,0.0
10000030804,0.0
10000024917,0.0
10000044300,0.0
10000081810,0.0
10000043747,0.0
10000017630,0.0
10000063870,0.0
10000025047,0.0
10000009974,0.0
10000041917,1.0
10000004194,0.0
10000023749,0.0
10000002655,0.0
10000103324,0.0
10000074881,0.0
10000000317,0.0
10000055451,0.0
10000097697,0.0
10000088272,0.0
10000101981,0.0
10000035353,0.0
10000072530,0.0
10000021841,0.0
10000018762,0.0
10000047404,0.0
10000020709,0.0
10000042700,0.0
10000095175,0.0
10000046113,0.0
10000002653,0.0
10000014819,0.0
10000039094,0.0
10000036760,0.0
10000080208,0.0
10000091876,0.0
10000091512,0.0
10000036586,0.0
10000043572,0.0
10000025260,0.0
10000050424,0.0
10000073210,0.0
10000085948,0.0
10000083082,0.0
10000025838,0.0
10000021367,0.0
10000087477,0.0
10000023153,0.0
10000022123,0.0
10000034586,0.0
10000067203,0.0
10000033935,0.0
10000031111,0.0
10000050800,0.0
10000099604,0.0
10000056651,0.0
10000061846,0.0
10000025173,0.0
10000049797,0.0
10000042476,0.0
10000034630,0.0
10000062506,0.0
10000083812,0.0
10000018646,0.0
10000043942,0.0
10000010848,0.0
10000039525,0.0
10000090765,0.0
10000088859,0.0
10000027991,0.0
10000104621,0.0
10000031133,0.0
10000066877,0.0
10000014521,0.0
10000104348,0.0
10000058051,0.0
10000092238,0.0
10000052917,0.0
10000019912,0.0
10000071065,0.0
10000018885,0.0
10000006029,0.0
10000019327,1.0
10000089626,1.0
10000063048,0.0
10000018662,0.0
10000070775,0.0
10000025089,0.0
10000059959,0.0
10000100885,0.0
10000098921,0.0
10000007119,0.0
10000063671,0.0
10000012892,0.0
10000104476,0.0
10000082282,0.0
10000019154,0.0
10000051509,0.0
10000098995,0.0
10000001274,0.0
10000042832,0.0
10000008933,1.0
10000067116,0.0
10000069882,0.0
10000106269,0.0
10000074602,0.0
10000085037,0.0
10000043385,0.0
10000067570,0.0
10000042277,0.0
10000015400,0.0
10000071027,0.0
10000096894,0.0
10000027387,0.0
10000012961,0.0
10000030653,0.0
10000024190,0.0
10000001498,0.0
10000037474,0.0
10000089745,0.0
10000023577,0.0
10000014589,0.0
10000038869,0.0
10000003486,0.0
10000051271,1.0
10000092162,1.0
10000104564,0.0
10000022704,0.0
10000073711,0.0
10000088032,0.0
10000106088,0.0
10000069808,0.0
10000012851,1.0
10000061667,0.0
10000082152,0.0
10000086807,0.0
10000086131,0.0
10000038980,0.0
10000089271,0.0
10000077146,0.0
10000021234,0.0
10000099564,0.0
10000010119,0.0
10000055626,0.0
10000054574,0.0
10000002447,0.0
10000081986,0.0
10000008438,0.0
10000090219,0.0
10000077374,0.0
10000059818,0.0
10000096546,0.0
10000028445,0.0
10000010475,0.0
10000094129,0.0
10000017284,0.0
10000101253,0.0
10000016505,0.0
10000012650,0.0
10000088380,0.0
10000059217,0.0
10000106937,0.0
10000028220,0.0
10000094799,0.0
10000079484,0.0
10000050394,0.0
10000093867,0.0
10000077485,0.0
10000019501,0.0
10000018973,0.0
10000100959,1.0
10000029995,0.0
10000016457,0.0
10000087279,0.0
10000085314,0.0
10000032186,0.0
10000015047,0.0
10000051449,0.0
10000010942,0.0
10000087048,0.0
10000067125,0.0
10000034491,0.0
10000002882,0.0
10000008107,0.0
10000082027,0.0
10000050941,0.0
10000042675,0.0
10000007252,0.0
10000060772,0.0
10000093111,0.0
10000090432,0.0
10000073468,0.0
10000012689,0.0
10000034218,0.0
10000043562,0.0
10000095418,0.0
10000037662,0.0
10000040484,0.0
10000102985,0.0
10000003237,0.0
10000036860,0.0
10000038944,0.0
10000024581,0.0
10000012797,0.0
10000091593,0.0
10000023418,0.0
10000102635,1.0
10000016247,1.0
10000066274,0.0
10000053752,1.0
10000069166,0.0
10000024885,0.0
10000092569,0.0
10000076768,0.0
10000019439,0.0
10000089506,0.0
10000050243,0.0
10000009084,0.0
10000090416,0.0
10000029094,0.0
10000044507,0.0
10000061720,0.0
10000025136,0.0
10000102093,0.0
10000005399,0.0
10000024465,0.0
10000072190,0.0
10000010888,0.0
10000031672,1.0
10000069665,0.0
10000087036,0.0
10000071317,0.0
10000022543,0.0
10000091490,0.0
10000090730,0.0
10000085046,0.0
10000065012,0.0
10000086062,0.0
10000018651,0.0
10000082167,0.0
10000058606,0.0
10000005936,1.0
10000099661,0.0
10000014398,0.0
10000045100,0.0
10000076629,0.0
10000100373,0.0
10000077779,0.0
10000082374,0.0
10000002285,0.0
10000029627,0.0
10000037987,0.0
10000075664,0.0
10000028182,0.0
10000003480,0.0
10000062003,0.0
10000042721,0.0
10000074083,0.0
10000089550,0.0
10000003205,1.0
10000080120,0.0
10000057322,0.0
10000028326,0.0
10000034982,0.0
10000057301,1.0
10000067140,0.0
10000036919,0.0
10000051293,0.0
10000079835,0.0
10000082008,0.0
10000058130,0.0
10000065472,0.0
10000034946,0.0
10000083010,0.0
10000000843,0.0
10000074596,0.0
10000085255,0.0
10000102997,1.0
10000031001,0.0
10000103757,0.0
10000102248,1.0
10000029949,0.0
10000084518,0.0
10000095408,0.0
10000092410,0.0
10000010860,0.0
10000020005,0.0
10000088177,0.0
10000000906,0.0
10000027928,0.0
10000089340,0.0
10000084193,0.0
10000010630,0.0
10000076771,0.0
10000096273,1.0
10000042779,0.0
10000050336,0.0
10000056575,0.0
10000052452,0.0
10000005609,0.0
10000097172,0.0
10000070125,0.0
10000046293,0.0
10000086872,0.0
10000023880,0.0
10000083063,0.0
10000003377,0.0
10000054495,0.0
10000040829,0.0
10000034487,0.0
10000099123,0.0
10000072013,0.0
10000103170,0.0
10000053702,0.0
10000012559,0.0
10000093942,0.0
10000099656,0.0
10000068706,0.0
10000071051,0.0
10000070781,0.0
10000087318,0.0
10000048727,1.0
10000031134,0.0
10000073339,1.0
10000071909,0.0
10000064600,0.0
10000071639,0.0
10000024408,0.0
10000034002,0.0
10000076888,0.0
10000101521,1.0
10000082141,0.0
10000055263,0.0
10000013883,0.0
10000093671,0.0
10000047079,0.0
10000061842,0.0
10000036953,0.0
10000014369,0.0
10000002138,0.0
10000059871,0.0
10000101502,0.0
10000023941,0.0
10000021542,0.0
10000001519,0.0
10000007275,0.0
10000058231,0.0
10000032152,0.0
10000051147,0.0
10000101204,0.0
10000036384,0.0
10000068277,1.0
10000017745,0.0
10000059281,0.0
10000019703,0.0
10000037291,0.0
10000006839,1.0
10000061640,0.0
10000028773,0.0
10000023769,0.0
10000094046,0.0
10000035574,0.0
10000036751,0.0
10000002813,0.0
10000020520,0.0
10000047526,0.0
10000102744,0.0
10000073245,0.0
10000094559,0.0
10000009915,0.0
10000026111,0.0
10000073222,0.0
10000074183,0.0
10000067114,1.0
10000027270,0.0
10000005906,0.0
10000033217,0.0
10000049193,0.0
10000018638,0.0
10000037029,0.0
10000095931,0.0
10000059790,0.0
10000023624,0.0
10000065433,0.0
10000097926,0.0
10000080501,0.0
10000077097,0.0
10000044775,0.0
10000060381,0.0
10000105979,0.0
10000106907,0.0
10000035443,0.0
10000031170,0.0
10000019372,0.0
10000060277,0.0
10000013894,0.0
10000105646,0.0
10000062504,0.0
10000065599,0.0
10000105904,1.0
10000000481,0.0
10000073062,0.0
10000078457,0.0
10000060638,0.0
10000062624,0.0
10000049257,0.0
10000053218,0.0
10000096525,0.0
10000042193,1.0
10000018039,1.0
10000094074,0.0
10000083839,0.0
10000077329,0.0
10000037706,0.0
10000020878,0.0
10000011066,0.0
10000067879,0.0
10000040402,0.0
10000075215,0.0
10000104422,0.0
10000010861,0.0
10000039378,0.0
10000084943,0.0
10000073109,0.0
10000015941,0.0
10000062326,0.0
10000090580,0.0
10000067110,0.0
10000018198,0.0
10000067654,0.0
10000021674,0.0
10000078004,0.0
10000050673,0.0
10000104691,0.0
10000001540,0.0
10000029294,0.0
10000039697,0.0
10000067138,1.0
10000016224,0.0
10000056048,1.0
10000068775,0.0
10000030590,0.0
10000091427,0.0
10000000554,0.0
10000047087,1.0
10000102353,0.0
10000064777,0.0
10000061522,0.0
10000020759,1.0
10000026496,0.0
10000065277,0.0
10000025851,1.0
10000018905,0.0
10000007985,0.0
10000008212,0.0
10000043970,0.0
10000026177,0.0
10000027662,0.0
10000001547,0.0
10000062052,0.0
10000000186,0.0
10000074123,0.0
10000036768,0.0
10000002954,0.0
10000005041,0.0
10000015232,0.0
10000028940,0.0
10000014263,0.0
10000009832,0.0
10000073951,0.0
10000006787,1.0
10000080790,0.0
10000093447,0.0
10000098248,0.0
10000105137,0.0
10000021245,0.0
10000067883,0.0
10000099147,0.0
10000034476,0.0
10000043393,0.0
10000033404,0.0
10000051555,0.0
10000056854,0.0
10000094461,0.0
10000046708,0.0
10000084557,1.0
10000017256,0.0
10000033741,0.0
10000042153,0.0
10000093368,0.0
10000061043,0.0
10000061263,0.0
10000041201,0.0
10000104853,0.0
10000034197,0.0
10000035909,0.0
10000091635,0.0
10000014412,0.0
10000029578,0.0
10000038016,0.0
10000029614,0.0
10000002483,0.0
10000057093,0.0
10000107051,0.0
10000090349,0.0
10000004978,0.0
10000103909,0.0
10000049801,0.0
10000014223,0.0
10000051581,0.0
10000088197,0.0
10000036916,0.0
10000055558,0.0
10000040379,0.0
10000048569,0.0
10000002435,0.0
10000036614,0.0
10000039367,0.0
10000006574,1.0
10000053692,0.0
10000051420,0.0
10000021297,0.0
10000077012,0.0
10000024002,0.0
10000072616,0.0
10000033537,0.0
10000000642,0.0
10000003088,0.0
10000102885,0.0
10000037584,0.0
10000100989,0.0
10000023322,0.0
10000049384,0.0
10000095125,0.0
10000054440,0.0
10000032784,0.0
10000058879,0.0
10000034849,0.0
10000022516,0.0
10000019876,0.0
10000084539,0.0
10000020540,0.0
10000039737,1.0
10000072930,0.0
